State-Code,Name,TRU,Education-Level,Tot-P,Tot-M,Tot-F,Persons-exactly-1,Males-exactly-1,Females-exactly-1,Persons-exactly-2,Males-exactly-2,Females-exactly-2,Persons-atleast-3,Males-atleast-3,Females-atleast-3
27,MAHARASHTRA,Urban,Primary but below middle,7191301,3561854,3629447,2348103,1156787,1191316,3669830,1803524,1866306,1173368,601543,571825
27,MAHARASHTRA,Urban,Middle but below matric/secondary,5764365,3214832,2549533,1459782,825937,633845,3093526,1712248,1381278,1211057,676647,534410
27,MAHARASHTRA,Urban,Matric/Secondary but below graduate,13265453,7668741,5596712,2060891,1218261,842630,5995443,3419127,2576316,5209119,3031353,2177766
27,MAHARASHTRA,Urban,Graduate and above,6631223,3727224,2903999,456796,262797,193999,1663209,928540,734669,4511218,2535887,1975331
28,ANDHRA PRADESH,Rural,Total,56361702,28243241,28118461,45499270,22062959,23436311,8500920,4705043,3795877,2361512,1475239,886273
28,ANDHRA PRADESH,Rural,Illiterate,26010637,10847641,15162996,23291177,9721552,13569625,2569549,1053970,1515579,149911,72119,77792
28,ANDHRA PRADESH,Rural,Literate,30351065,17395600,12955465,22208093,12341407,9866686,5931371,3651073,2280298,2211601,1403120,808481
28,ANDHRA PRADESH,Rural,Literate but below primary,5284438,2791703,2492735,4528240,2370671,2157569,699416,387381,312035,56782,33651,23131
28,ANDHRA PRADESH,Rural,Primary but below middle,9157499,4848653,4308846,7585174,3959238,3625936,1327501,752854,574647,244824,136561,108263
28,ANDHRA PRADESH,Rural,Middle but below matric/secondary,3671765,2052920,1618845,2732896,1514666,1218230,668383,387503,280880,270486,150751,119735
28,ANDHRA PRADESH,Rural,Matric/Secondary but below graduate,8283695,5151939,3131756,5089509,3118784,1970725,2135776,1365921,769855,1058410,667234,391176
28,ANDHRA PRADESH,Rural,Graduate and above,1921725,1382454,539271,696493,501066,195427,744329,532901,211428,480903,348487,132416
28,ANDHRA PRADESH,Total,Total,84580777,42442146,42138631,62997443,30248154,32749289,15238958,8357610,6881348,6344376,3836382,2507994
28,ANDHRA PRADESH,Total,Illiterate,34024017,14190903,19833114,30249412,12626595,17622817,3479672,1425892,2053780,294933,138416,156517
28,ANDHRA PRADESH,Total,Literate,50556760,28251243,22305517,32748031,17621559,15126472,11759286,6931718,4827568,6049443,3697966,2351477
28,ANDHRA PRADESH,Total,Literate but below primary,7437519,3884076,3553443,6131835,3170649,2961186,1146751,625135,521616,158933,88292,70641
28,ANDHRA PRADESH,Total,Primary but below middle,13449300,6904114,6545186,10577443,5340511,5236932,2340173,1277877,1062296,531684,285726,245958
28,ANDHRA PRADESH,Total,Middle but below matric/secondary,5572154,3006742,2565412,3893591,2082514,1811077,1166018,648606,517412,512545,275622,236923
28,ANDHRA PRADESH,Total,Matric/Secondary but below graduate,15028263,8885040,6143223,8218563,4769384,3449179,4316646,2609656,1706990,2493054,1506000,987054
28,ANDHRA PRADESH,Total,Graduate and above,5577387,3632622,1944765,1440425,932237,508188,2069240,1337660,731580,2067722,1362725,704997
28,ANDHRA PRADESH,Urban,Total,28219075,14198905,14020170,17498173,8185195,9312978,6738038,3652567,3085471,3982864,2361143,1621721
28,ANDHRA PRADESH,Urban,Illiterate,8013380,3343262,4670118,6958235,2905043,4053192,910123,371922,538201,145022,66297,78725
28,ANDHRA PRADESH,Urban,Literate,20205695,10855643,9350052,10539938,5280152,5259786,5827915,3280645,2547270,3837842,2294846,1542996
28,ANDHRA PRADESH,Urban,Literate but below primary,2153081,1092373,1060708,1603595,799978,803617,447335,237754,209581,102151,54641,47510
28,ANDHRA PRADESH,Urban,Primary but below middle,4291801,2055461,2236340,2992269,1381273,1610996,1012672,525023,487649,286860,149165,137695
28,ANDHRA PRADESH,Urban,Middle but below matric/secondary,1900389,953822,946567,1160695,567848,592847,497635,261103,236532,242059,124871,117188
28,ANDHRA PRADESH,Urban,Matric/Secondary but below graduate,6744568,3733101,3011467,3129054,1650600,1478454,2180870,1243735,937135,1434644,838766,595878
28,ANDHRA PRADESH,Urban,Graduate and above,3655662,2250168,1405494,743932,431171,312761,1324911,804759,520152,1586819,1014238,572581
29,KARNATAKA,Rural,Total,37469335,18929354,18539981,26726883,13130957,13595926,8694265,4562138,4132127,2048187,1236259,811928
29,KARNATAKA,Rural,Illiterate,14820159,6035917,8784242,12129437,4976608,7152829,2479447,964780,1514667,211275,94529,116746
29,KARNATAKA,Rural,Literate,22649176,12893437,9755739,14597446,8154349,6443097,6214818,3597358,2617460,1836912,1141730,695182
29,KARNATAKA,Rural,Literate but below primary,4719828,2535393,2184435,3440649,1835628,1605021,1146836,622745,524091,132343,77020,55323
29,KARNATAKA,Rural,Primary but below middle,6052956,3241250,2811706,4063928,2157615,1906313,1665826,899682,766144,323202,183953,139249
29,KARNATAKA,Rural,Middle but below matric/secondary,3241101,1866652,1374449,2121094,1208560,912534,882008,515764,366244,237999,142328,95671
29,KARNATAKA,Rural,Matric/Secondary but below graduate,5979561,3632377,2347184,3450974,2063696,1387278,1772045,1089904,682141,756542,478777,277765
29,KARNATAKA,Rural,Graduate and above,982319,694998,287321,395536,285168,110368,321387,227005,94382,265396,182825,82571
29,KARNATAKA,Total,Total,61095297,30966657,30128640,36842703,17933772,18908931,16420465,8513790,7906675,7832129,4519095,3313034
29,KARNATAKA,Total,Illiterate,20447975,8458186,11989789,16272949,6798484,9474465,3654635,1425445,2229190,520391,234257,286134
29,KARNATAKA,Total,Literate,40647322,22508471,18138851,20569754,11135288,9434466,12765830,7088345,5677485,7311738,4284838,3026900
29,KARNATAKA,Total,Literate but below primary,6924069,3655942,3268127,4509236,2363839,2145397,1991632,1058209,933423,423201,233894,189307
29,KARNATAKA,Total,Primary but below middle,9493106,4944027,4549079,5468698,2813790,2654908,3077695,1608409,1469286,946713,521828,424885
29,KARNATAKA,Total,Middle but below matric/secondary,5161708,2869395,2292313,2851986,1575635,1276351,1630466,908191,722275,679256,385569,293687
29,KARNATAKA,Total,Matric/Secondary but below graduate,12381901,7129491,5252410,5437709,3084979,2352730,4037437,2322163,1715274,2906755,1722349,1184406
29,KARNATAKA,Total,Graduate and above,4043647,2489209,1554438,812291,521558,290733,1252532,769122,483410,1978824,1198529,780295
29,KARNATAKA,Urban,Total,23625962,12037303,11588659,10115820,4802815,5313005,7726200,3951652,3774548,5783942,3282836,2501106
29,KARNATAKA,Urban,Illiterate,5627816,2422269,3205547,4143512,1821876,2321636,1175188,460665,714523,309116,139728,169388
29,KARNATAKA,Urban,Literate,17998146,9615034,8383112,5972308,2980939,2991369,6551012,3490987,3060025,5474826,3143108,2331718
29,KARNATAKA,Urban,Literate but below primary,2204241,1120549,1083692,1068587,528211,540376,844796,435464,409332,290858,156874,133984
29,KARNATAKA,Urban,Primary but below middle,3440150,1702777,1737373,1404770,656175,748595,1411869,708727,703142,623511,337875,285636
29,KARNATAKA,Urban,Middle but below matric/secondary,1920607,1002743,917864,730892,367075,363817,748458,392427,356031,441257,243241,198016
29,KARNATAKA,Urban,Matric/Secondary but below graduate,6402340,3497114,2905226,1986735,1021283,965452,2265392,1232259,1033133,2150213,1243572,906641
29,KARNATAKA,Urban,Graduate and above,3061328,1794211,1267117,416755,236390,180365,931145,542117,389028,1713428,1015704,697724
30,GOA,Rural,Total,551731,275436,276295,138889,60030,78859,151061,73731,77330,261781,141675,120106
30,GOA,Rural,Illiterate,120460,48293,72167,93632,38345,55287,18971,6672,12299,7857,3276,4581
30,GOA,Rural,Literate,431271,227143,204128,45257,21685,23572,132090,67059,65031,253924,138399,115525
30,GOA,Rural,Literate but below primary,68444,34450,33994,14652,7236,7416,36323,18129,18194,17469,9085,8384
30,GOA,Rural,Primary but below middle,72753,37650,35103,7761,3984,3777,29003,14509,14494,35989,19157,16832
30,GOA,Rural,Middle but below matric/secondary,73201,40225,32976,4685,2762,1923,20026,10695,9331,48490,26768,21722
30,GOA,Rural,Matric/Secondary but below graduate,137838,77803,60035,5254,3134,2120,28459,15539,12920,104125,59130,44995
30,GOA,Rural,Graduate and above,34633,17361,17272,856,441,415,5620,2737,2883,28157,14183,13974
30,GOA,Total,Total,1458545,739140,719405,332393,151756,180637,384903,192062,192841,741249,395322,345927
30,GOA,Total,Illiterate,293058,123317,169741,218518,94079,124439,48265,18080,30185,26275,11158,15117
30,GOA,Total,Literate,1165487,615823,549664,113875,57677,56198,336638,173982,162656,714974,384164,330810
30,GOA,Total,Literate but below primary,161303,80497,80806,32435,15985,16450,78084,38315,39769,50784,26197,24587
30,GOA,Total,Primary but below middle,181495,94300,87195,21014,11193,9821,68560,34565,33995,91921,48542,43379
30,GOA,Total,Middle but below matric/secondary,166523,91716,74807,12936,7956,4980,46437,25063,21374,107150,58697,48453
30,GOA,Total,Matric/Secondary but below graduate,402429,226752,175677,18401,11381,7020,88725,50135,38590,295303,165236,130067
30,GOA,Total,Graduate and above,146828,74077,72751,3668,1807,1861,24916,12586,12330,118244,59684,58560
30,GOA,Urban,Total,906814,463704,443110,193504,91726,101778,233842,118331,115511,479468,253647,225821
30,GOA,Urban,Illiterate,172598,75024,97574,124886,55734,69152,29294,11408,17886,18418,7882,10536
30,GOA,Urban,Literate,734216,388680,345536,68618,35992,32626,204548,106923,97625,461050,245765,215285
30,GOA,Urban,Literate but below primary,92859,46047,46812,17783,8749,9034,41761,20186,21575,33315,17112,16203
30,GOA,Urban,Primary but below middle,108742,56650,52092,13253,7209,6044,39557,20056,19501,55932,29385,26547
30,GOA,Urban,Middle but below matric/secondary,93322,51491,41831,8251,5194,3057,26411,14368,12043,58660,31929,26731
30,GOA,Urban,Matric/Secondary but below graduate,264591,148949,115642,13147,8247,4900,60266,34596,25670,191178,106106,85072
30,GOA,Urban,Graduate and above,112195,56716,55479,2812,1366,1446,19296,9849,9447,90087,45501,44586
31,LAKSHADWEEP,Rural,Total,14141,7243,6898,10634,5155,5479,1500,875,625,2007,1213,794
31,LAKSHADWEEP,Rural,Illiterate,2853,1294,1559,2804,1270,1534,11,9,2,38,15,23
31,LAKSHADWEEP,Rural,Literate,11288,5949,5339,7830,3885,3945,1489,866,623,1969,1198,771
31,LAKSHADWEEP,Rural,Literate but below primary,2116,1095,1021,2061,1061,1000,40,22,18,15,12,3
31,LAKSHADWEEP,Rural,Primary but below middle,3055,1522,1533,2764,1350,1414,175,116,59,116,56,60
31,LAKSHADWEEP,Rural,Middle but below matric/secondary,2181,1035,1146,1373,635,738,358,188,170,450,212,238
31,LAKSHADWEEP,Rural,Matric/Secondary but below graduate,2778,1640,1138,960,522,438,756,438,318,1062,680,382
31,LAKSHADWEEP,Rural,Graduate and above,355,256,99,25,13,12,83,55,28,247,188,59
31,LAKSHADWEEP,Total,Total,64473,33123,31350,45920,21785,24135,8572,4903,3669,9981,6435,3546
31,LAKSHADWEEP,Total,Illiterate,11920,5100,6820,11683,4942,6741,150,103,47,87,55,32
31,LAKSHADWEEP,Total,Literate,52553,28023,24530,34237,16843,17394,8422,4800,3622,9894,6380,3514
31,LAKSHADWEEP,Total,Literate but below primary,9410,4523,4887,8583,4046,4537,603,303,300,224,174,50
31,LAKSHADWEEP,Total,Primary but below middle,12813,6500,6313,10471,5178,5293,1426,755,671,916,567,349
31,LAKSHADWEEP,Total,Middle but below matric/secondary,11305,5970,5335,7163,3541,3622,2120,1166,954,2022,1263,759
31,LAKSHADWEEP,Total,Matric/Secondary but below graduate,13918,8275,5643,5753,3184,2569,3291,1955,1336,4874,3136,1738
31,LAKSHADWEEP,Total,Graduate and above,2302,1458,844,239,127,112,514,297,217,1549,1034,515
31,LAKSHADWEEP,Urban,Total,50332,25880,24452,35286,16630,18656,7072,4028,3044,7974,5222,2752
31,LAKSHADWEEP,Urban,Illiterate,9067,3806,5261,8879,3672,5207,139,94,45,49,40,9
31,LAKSHADWEEP,Urban,Literate,41265,22074,19191,26407,12958,13449,6933,3934,2999,7925,5182,2743
31,LAKSHADWEEP,Urban,Literate but below primary,7294,3428,3866,6522,2985,3537,563,281,282,209,162,47
31,LAKSHADWEEP,Urban,Primary but below middle,9758,4978,4780,7707,3828,3879,1251,639,612,800,511,289
31,LAKSHADWEEP,Urban,Middle but below matric/secondary,9124,4935,4189,5790,2906,2884,1762,978,784,1572,1051,521
31,LAKSHADWEEP,Urban,Matric/Secondary but below graduate,11140,6635,4505,4793,2662,2131,2535,1517,1018,3812,2456,1356
31,LAKSHADWEEP,Urban,Graduate and above,1947,1202,745,214,114,100,431,242,189,1302,846,456
32,KERALA,Rural,Total,17471135,8408054,9063081,13657664,6394470,7263194,2453128,1270901,1182227,1360343,742683,617660
32,KERALA,Rural,Illiterate,2921815,1275624,1646191,2837030,1241202,1595828,72667,29024,43643,12118,5398,6720
32,KERALA,Rural,Literate,14549320,7132430,7416890,10820634,5153268,5667366,2380461,1241877,1138584,1348225,737285,610940
32,KERALA,Rural,Literate but below primary,2424369,1155194,1269175,2234940,1050318,1184622,148717,81281,67436,40712,23595,17117
32,KERALA,Rural,Primary but below middle,2726676,1369388,1357288,2426682,1194393,1232289,222157,128146,94011,77837,46849,30988
32,KERALA,Rural,Middle but below matric/secondary,2709892,1391467,1318425,2257514,1126507,1131007,311595,181217,130378,140783,83743,57040
32,KERALA,Rural,Matric/Secondary but below graduate,4951852,2428568,2523284,3081056,1432117,1648939,1179081,612388,566693,691715,384063,307652
32,KERALA,Rural,Graduate and above,1030491,462498,567993,274300,106770,167530,413408,185471,227937,342783,170257,172526
32,KERALA,Total,Total,33406061,16027412,17378649,25242674,11734292,13508382,4974574,2559063,2415511,3188813,1734057,1454756
32,KERALA,Total,Illiterate,5270237,2322509,2947728,5134025,2265747,2868278,113149,46302,66847,23063,10460,12603
32,KERALA,Total,Literate,28135824,13704903,14430921,20108649,9468545,10640104,4861425,2512761,2348664,3165750,1723597,1442153
32,KERALA,Total,Literate but below primary,4401497,2076920,2324577,4026014,1869526,2156488,287238,156148,131090,88245,51246,36999
32,KERALA,Total,Primary but below middle,5065710,2522296,2543414,4464967,2169892,2295075,434258,250922,183336,166485,101482,65003
32,KERALA,Total,Middle but below matric/secondary,5059809,2590783,2469026,4159516,2062765,2096751,604538,351021,253517,295755,176997,118758
32,KERALA,Total,Matric/Secondary but below graduate,9706516,4755722,4950794,5859445,2700441,3159004,2344459,1217269,1127190,1502612,838012,664600
32,KERALA,Total,Graduate and above,2531321,1131336,1399985,580280,218101,362179,971369,427784,543585,979672,485451,494221
32,KERALA,Urban,Total,15934926,7619358,8315568,11585010,5339822,6245188,2521446,1288162,1233284,1828470,991374,837096
32,KERALA,Urban,Illiterate,2348422,1046885,1301537,2296995,1024545,1272450,40482,17278,23204,10945,5062,5883
32,KERALA,Urban,Literate,13586504,6572473,7014031,9288015,4315277,4972738,2480964,1270884,1210080,1817525,986312,831213
32,KERALA,Urban,Literate but below primary,1977128,921726,1055402,1791074,819208,971866,138521,74867,63654,47533,27651,19882
32,KERALA,Urban,Primary but below middle,2339034,1152908,1186126,2038285,975499,1062786,212101,122776,89325,88648,54633,34015
32,KERALA,Urban,Middle but below matric/secondary,2349917,1199316,1150601,1902002,936258,965744,292943,169804,123139,154972,93254,61718
32,KERALA,Urban,Matric/Secondary but below graduate,4754664,2327154,2427510,2778389,1268324,1510065,1165378,604881,560497,810897,453949,356948
32,KERALA,Urban,Graduate and above,1500830,668838,831992,305980,111331,194649,557961,242313,315648,636889,315194,321695
33,TAMIL NADU,Rural,Total,37229590,18679065,18550525,29139173,14236206,14902967,7521748,4098341,3423407,568669,344518,224151
33,TAMIL NADU,Rural,Illiterate,12727395,5013226,7714169,11607968,4579799,7028169,1061796,407720,654076,57631,25707,31924
33,TAMIL NADU,Rural,Literate,24502195,13665839,10836356,17531205,9656407,7874798,6459952,3690621,2769331,511038,318811,192227
33,TAMIL NADU,Rural,Literate but below primary,3064611,1587693,1476918,2615437,1348531,1266906,423536,224532,199004,25638,14630,11008
33,TAMIL NADU,Rural,Primary but below middle,6728075,3681444,3046631,5576287,3042874,2533413,1083400,596815,486585,68388,41755,26633
33,TAMIL NADU,Rural,Middle but below matric/secondary,5020643,2754507,2266136,3802973,2080244,1722729,1145278,630474,514804,72392,43789,28603
33,TAMIL NADU,Rural,Matric/Secondary but below graduate,7172661,4177921,2994740,4178122,2420656,1757466,2763088,1610281,1152807,231451,146984,84467
33,TAMIL NADU,Rural,Graduate and above,1337768,828750,509018,445086,280094,164992,798777,489109,309668,93905,59547,34358
33,TAMIL NADU,Total,Total,72147030,36137975,36009055,51730760,25137054,26593706,17969107,9590729,8378378,2447163,1410192,1036971
33,TAMIL NADU,Total,Illiterate,20309523,8097484,12212039,18420313,7384859,11035454,1789247,668986,1120261,99963,43639,56324
33,TAMIL NADU,Total,Literate,51837507,28040491,23797016,33310447,17752195,15558252,16179860,8921743,7258117,2347200,1366553,980647
33,TAMIL NADU,Total,Literate but below primary,5629379,2861589,2767790,4587993,2321907,2266086,952587,492259,460328,88799,47423,41376
33,TAMIL NADU,Total,Primary but below middle,12325162,6479422,5845740,9824098,5154761,4669337,2301545,1213491,1088054,199519,111170,88349
33,TAMIL NADU,Total,Middle but below matric/secondary,9608004,5087592,4520412,7025144,3712167,3312977,2363041,1252921,1110120,219819,122504,97315
33,TAMIL NADU,Total,Matric/Secondary but below graduate,16331186,9206497,7124689,8732259,4885352,3846907,6660637,3761825,2898812,938290,559320,378970
33,TAMIL NADU,Total,Graduate and above,5457742,3119342,2338400,1361335,776706,584629,3278139,1864480,1413659,818268,478156,340112
33,TAMIL NADU,Urban,Total,34917440,17458910,17458530,22591587,10900848,11690739,10447359,5492388,4954971,1878494,1065674,812820
33,TAMIL NADU,Urban,Illiterate,7582128,3084258,4497870,6812345,2805060,4007285,727451,261266,466185,42332,17932,24400
33,TAMIL NADU,Urban,Literate,27335312,14374652,12960660,15779242,8095788,7683454,9719908,5231122,4488786,1836162,1047742,788420
33,TAMIL NADU,Urban,Literate but below primary,2564768,1273896,1290872,1972556,973376,999180,529051,267727,261324,63161,32793,30368
33,TAMIL NADU,Urban,Primary but below middle,5597087,2797978,2799109,4247811,2111887,2135924,1218145,616676,601469,131131,69415,61716
33,TAMIL NADU,Urban,Middle but below matric/secondary,4587361,2333085,2254276,3222171,1631923,1590248,1217763,622447,595316,147427,78715,68712
33,TAMIL NADU,Urban,Matric/Secondary but below graduate,9158525,5028576,4129949,4554137,2464696,2089441,3897549,2151544,1746005,706839,412336,294503
33,TAMIL NADU,Urban,Graduate and above,4119974,2290592,1829382,916249,496612,419637,2479362,1375371,1103991,724363,418609,305754
34,PUDUCHERRY,Rural,Total,395200,194907,200293,314219,149524,164695,75952,42238,33714,5029,3145,1884
34,PUDUCHERRY,Rural,Illiterate,114318,44417,69901,112570,43813,68757,1680,569,1111,68,35,33
34,PUDUCHERRY,Rural,Literate,280882,150490,130392,201649,105711,95938,74272,41669,32603,4961,3110,1851
34,PUDUCHERRY,Rural,Literate but below primary,29893,14818,15075,27345,13456,13889,2387,1268,1119,161,94,67
34,PUDUCHERRY,Rural,Primary but below middle,60763,30148,30615,53907,26686,27221,6374,3226,3148,482,236,246
34,PUDUCHERRY,Rural,Middle but below matric/secondary,58282,29986,28296,47956,24527,23429,9875,5190,4685,451,269,182
34,PUDUCHERRY,Rural,Matric/Secondary but below graduate,100581,57853,42728,60069,34406,25663,38396,22010,16386,2116,1437,679
34,PUDUCHERRY,Rural,Graduate and above,23444,13620,9824,6103,3542,2561,15706,9080,6626,1635,998,637
34,PUDUCHERRY,Total,Total,1247953,612511,635442,855661,398929,456732,320627,172773,147854,71665,40809,30856
34,PUDUCHERRY,Total,Illiterate,290644,115133,175511,283544,112385,171159,6400,2398,4002,700,350,350
34,PUDUCHERRY,Total,Literate,957309,497378,459931,572117,286544,285573,314227,170375,143852,70965,40459,30506
34,PUDUCHERRY,Total,Literate but below primary,93186,45162,48024,80228,38537,41691,11278,5727,5551,1680,898,782
34,PUDUCHERRY,Total,Primary but below middle,187723,89632,98091,157678,74588,83090,26251,13078,13173,3794,1966,1828
34,PUDUCHERRY,Total,Middle but below matric/secondary,171301,85255,86046,129826,64010,65816,36209,18319,17890,5266,2926,2340
34,PUDUCHERRY,Total,Matric/Secondary but below graduate,336296,185024,151272,164849,89554,75295,143185,79104,64081,28262,16366,11896
34,PUDUCHERRY,Total,Graduate and above,142029,79482,62547,21509,11636,9873,90387,50527,39860,30133,17319,12814
34,PUDUCHERRY,Urban,Total,852753,417604,435149,541442,249405,292037,244675,130535,114140,66636,37664,28972
34,PUDUCHERRY,Urban,Illiterate,176326,70716,105610,170974,68572,102402,4720,1829,2891,632,315,317
34,PUDUCHERRY,Urban,Literate,676427,346888,329539,370468,180833,189635,239955,128706,111249,66004,37349,28655
34,PUDUCHERRY,Urban,Literate but below primary,63293,30344,32949,52883,25081,27802,8891,4459,4432,1519,804,715
34,PUDUCHERRY,Urban,Primary but below middle,126960,59484,67476,103771,47902,55869,19877,9852,10025,3312,1730,1582
34,PUDUCHERRY,Urban,Middle but below matric/secondary,113019,55269,57750,81870,39483,42387,26334,13129,13205,4815,2657,2158
34,PUDUCHERRY,Urban,Matric/Secondary but below graduate,235715,127171,108544,104780,55148,49632,104789,57094,47695,26146,14929,11217
34,PUDUCHERRY,Urban,Graduate and above,118585,65862,52723,15406,8094,7312,74681,41447,33234,28498,16321,12177
35,ANDAMAN & NICOBAR ISLANDS,Rural,Total,237093,126287,110806,84493,41529,42964,114464,62515,51949,38136,22243,15893
35,ANDAMAN & NICOBAR ISLANDS,Rural,Illiterate,59068,26327,32741,43500,19394,24106,14908,6618,8290,660,315,345
35,ANDAMAN & NICOBAR ISLANDS,Rural,Literate,178025,99960,78065,40993,22135,18858,99556,55897,43659,37476,21928,15548
35,ANDAMAN & NICOBAR ISLANDS,Rural,Literate but below primary,29260,15759,13501,10637,5413,5224,16744,9327,7417,1879,1019,860
35,ANDAMAN & NICOBAR ISLANDS,Rural,Primary but below middle,46301,25673,20628,11429,6074,5355,29697,16668,13029,5175,2931,2244
35,ANDAMAN & NICOBAR ISLANDS,Rural,Middle but below matric/secondary,44616,25476,19140,9166,5151,4015,26712,15172,11540,8738,5153,3585
35,ANDAMAN & NICOBAR ISLANDS,Rural,Matric/Secondary but below graduate,44592,25514,19078,7293,4271,3022,21399,11988,9411,15900,9255,6645
35,ANDAMAN & NICOBAR ISLANDS,Rural,Graduate and above,8958,5335,3623,822,447,375,2890,1630,1260,5246,3258,1988
35,ANDAMAN & NICOBAR ISLANDS,Total,Total,380581,202871,177710,123156,60493,62663,184717,100532,84185,72708,41846,30862
35,ANDAMAN & NICOBAR ISLANDS,Total,Illiterate,86300,38494,47806,61768,27742,34026,23098,10083,13015,1434,669,765
35,ANDAMAN & NICOBAR ISLANDS,Total,Literate,294281,164377,129904,61388,32751,28637,161619,90449,71170,71274,41177,30097
35,ANDAMAN & NICOBAR ISLANDS,Total,Literate but below primary,42129,22513,19616,13873,7042,6831,24689,13535,11154,3567,1936,1631
35,ANDAMAN & NICOBAR ISLANDS,Total,Primary but below middle,68415,37920,30495,15978,8429,7549,43867,24655,19212,8570,4836,3734
35,ANDAMAN & NICOBAR ISLANDS,Total,Middle but below matric/secondary,68620,39337,29283,13680,7600,6080,40946,23422,17524,13994,8315,5679
35,ANDAMAN & NICOBAR ISLANDS,Total,Matric/Secondary but below graduate,84074,47467,36607,13170,7362,5808,40187,22468,17719,30717,17637,13080
35,ANDAMAN & NICOBAR ISLANDS,Total,Graduate and above,24159,13622,10537,2386,1242,1144,8438,4563,3875,13335,7817,5518
35,ANDAMAN & NICOBAR ISLANDS,Urban,Total,143488,76584,66904,38663,18964,19699,70253,38017,32236,34572,19603,14969
35,ANDAMAN & NICOBAR ISLANDS,Urban,Illiterate,27232,12167,15065,18268,8348,9920,8190,3465,4725,774,354,420
35,ANDAMAN & NICOBAR ISLANDS,Urban,Literate,116256,64417,51839,20395,10616,9779,62063,34552,27511,33798,19249,14549
35,ANDAMAN & NICOBAR ISLANDS,Urban,Literate but below primary,12869,6754,6115,3236,1629,1607,7945,4208,3737,1688,917,771
35,ANDAMAN & NICOBAR ISLANDS,Urban,Primary but below middle,22114,12247,9867,4549,2355,2194,14170,7987,6183,3395,1905,1490
35,ANDAMAN & NICOBAR ISLANDS,Urban,Middle but below matric/secondary,24004,13861,10143,4514,2449,2065,14234,8250,5984,5256,3162,2094
35,ANDAMAN & NICOBAR ISLANDS,Urban,Matric/Secondary but below graduate,39482,21953,17529,5877,3091,2786,18788,10480,8308,14817,8382,6435
35,ANDAMAN & NICOBAR ISLANDS,Urban,Graduate and above,15201,8287,6914,1564,795,769,5548,2933,2615,8089,4559,3530
